"region","site","date","depth_m","transect","colony_id","coral_species","col_size","col_area_cm2","n_new_scars","scar_min_cm2","scar_med_cm2","scar_max_cm2","mean_scar_area_cm2","total_grazed_cm2"
"Panamá","Casa Blanca","2013-07-08",10,1,171,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,172,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,173,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,174,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,175,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,176,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,177,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,178,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,179,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,180,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,181,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,182,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,183,"Siderastrea siderea","20 to 40",398.34037236954,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,184,"Siderastrea siderea","20 to 40",398.34037236954,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,185,"Siderastrea siderea","20 to 40",398.34037236954,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,186,"Siderastrea siderea","40 to 80",1319.06404499993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,187,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,188,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,189,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,190,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,191,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,192,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,193,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,194,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,195,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,196,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,197,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,198,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,199,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,200,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,201,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,202,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,203,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,204,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,205,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,206,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,207,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,208,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,209,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,210,"Stephanocoenia intersepta","20 to 40",436.744838758893,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,211,"Stephanocoenia intersepta","20 to 40",436.744838758893,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,212,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,213,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,214,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,215,"Stephanocoenia intersepta","10 to 20",98.1423159551192,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,216,"Stephanocoenia intersepta","20 to 40",436.744838758893,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",10,1,217,"Stephanocoenia intersepta","20 to 40",436.744838758893,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,218,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,219,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,220,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,221,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,222,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,223,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,224,"Agaricia tenuifolia","40 to 80",1664.7927789903,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,225,"Agaricia tenuifolia","40 to 80",1664.7927789903,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,226,"Agaricia tenuifolia","40 to 80",1664.7927789903,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,227,"Agaricia tenuifolia","40 to 80",1664.7927789903,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,228,"Agaricia tenuifolia","40 to 80",1664.7927789903,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,229,"Agaricia tenuifolia","80+",13295.220109992,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,231,"Madracis decactis","5 to 10",23.782838135379,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,232,"Madracis decactis","10 to 20",64.7953484802895,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,233,"Orbicella annularis","40 to 80",1606.0939831417,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,234,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,235,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,236,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,237,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,238,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,239,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,240,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,241,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,242,"Orbicella annularis","10 to 20",106.524854152991,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,243,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,244,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,245,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,246,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,247,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,248,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,249,"Orbicella annularis","40 to 80",1606.0939831417,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,250,"Orbicella annularis","40 to 80",1606.0939831417,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,251,"Orbicella annularis","80+",6860.07821649086,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,252,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,253,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,254,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,255,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,256,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,257,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,258,"Siderastrea siderea","40 to 80",1319.06404499993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,259,"Siderastrea siderea","40 to 80",1319.06404499993,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,260,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,261,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,262,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Casa Blanca","2013-07-08",5,2,263,"Stephanocoenia intersepta","20 to 40",436.744838758893,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,265,"Agaricia agaricites","5 to 10",27.8006907041776,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,266,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,267,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,268,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,269,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,270,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,271,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,272,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,273,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,274,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,275,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,276,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,277,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,278,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,279,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,280,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,281,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,282,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,283,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,284,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,285,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,286,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,287,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,288,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,289,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,290,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,291,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,292,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,293,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,294,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,295,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,296,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,297,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,298,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,299,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,300,"Agaricia tenuifolia","5 to 10",38.3972435438752,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,301,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,302,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,303,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,304,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,305,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,306,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,307,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,308,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,309,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,310,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,311,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,312,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,313,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,314,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,315,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,316,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,317,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,318,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,319,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,320,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,321,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,322,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,323,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,324,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,325,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,326,"Agaricia tenuifolia","10 to 20",116.631627264521,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,327,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,328,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,329,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,330,"Agaricia tenuifolia","20 to 40",414.101181651305,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,331,"Agaricia spp.","5 to 10",27.4889357189107,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,334,"Madracis decactis","5 to 10",23.782838135379,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,335,"Madracis decactis","5 to 10",23.782838135379,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,336,"Madracis decactis","5 to 10",23.782838135379,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,337,"Madracis decactis","10 to 20",64.7953484802895,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,338,"Madracis decactis","20 to 40",235.117209343359,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,340,"Orbicella annularis","20 to 40",468.24370205273,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,341,"Orbicella annularis","40 to 80",1606.0939831417,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,342,"Orbicella annularis","5 to 10",38.484510006475,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,343,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,344,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,345,"Porites astreoides","5 to 10",29.1932148268981,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,346,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,347,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,348,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,349,"Porites astreoides","10 to 20",131.584990085046,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,352,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,353,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,354,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,355,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,356,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,357,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,358,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,359,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,360,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,361,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,362,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,363,"Siderastrea siderea","5 to 10",29.1927174994993,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,364,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,365,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,366,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,367,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,368,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,369,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,370,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,371,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,372,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,373,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,374,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,375,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,376,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,377,"Siderastrea siderea","10 to 20",103.943382886128,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,378,"Siderastrea siderea","20 to 40",398.34037236954,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,379,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
"Panamá","Mystery Spot","2013-07-09",10,1,380,"Stephanocoenia intersepta","5 to 10",31.8871654339364,0,NA,NA,NA,NA,0
